level,name_es,sex,age_band,year,persons
province,Hermanas Mirabal,female,30-34,2029,3142
province,Hermanas Mirabal,female,30-34,2030,3098
province,Hermanas Mirabal,female,35-39,2013,2975
province,Hermanas Mirabal,female,35-39,2014,2966
province,Hermanas Mirabal,female,35-39,2015,2954
province,Hermanas Mirabal,female,35-39,2016,2957
province,Hermanas Mirabal,female,35-39,2017,2959
province,Hermanas Mirabal,female,35-39,2018,2969
province,Hermanas Mirabal,female,35-39,2019,2964
province,Hermanas Mirabal,female,35-39,2020,2954
province,Hermanas Mirabal,female,35-39,2021,2955
province,Hermanas Mirabal,female,35-39,2022,2956
province,Hermanas Mirabal,female,35-39,2023,2956
province,Hermanas Mirabal,female,35-39,2024,2957
province,Hermanas Mirabal,female,35-39,2025,2957
province,Hermanas Mirabal,female,35-39,2026,2994
province,Hermanas Mirabal,female,35-39,2027,3030
province,Hermanas Mirabal,female,35-39,2028,3067
province,Hermanas Mirabal,female,35-39,2029,3103
province,Hermanas Mirabal,female,35-39,2030,3139
province,Hermanas Mirabal,female,40-44,2013,2774
province,Hermanas Mirabal,female,40-44,2014,2767
province,Hermanas Mirabal,female,40-44,2015,2758
province,Hermanas Mirabal,female,40-44,2016,2761
province,Hermanas Mirabal,female,40-44,2017,2762
province,Hermanas Mirabal,female,40-44,2018,2764
province,Hermanas Mirabal,female,40-44,2019,2760
province,Hermanas Mirabal,female,40-44,2020,2753
province,Hermanas Mirabal,female,40-44,2021,2760
province,Hermanas Mirabal,female,40-44,2022,2765
province,Hermanas Mirabal,female,40-44,2023,2777
province,Hermanas Mirabal,female,40-44,2024,2776
province,Hermanas Mirabal,female,40-44,2025,2770
province,Hermanas Mirabal,female,40-44,2026,2773
province,Hermanas Mirabal,female,40-44,2027,2777
province,Hermanas Mirabal,female,40-44,2028,2780
province,Hermanas Mirabal,female,40-44,2029,2783
province,Hermanas Mirabal,female,40-44,2030,2786
province,Hermanas Mirabal,female,45-49,2013,2607
province,Hermanas Mirabal,female,45-49,2014,2605
province,Hermanas Mirabal,female,45-49,2015,2603
province,Hermanas Mirabal,female,45-49,2016,2605
province,Hermanas Mirabal,female,45-49,2017,2606
province,Hermanas Mirabal,female,45-49,2018,2607
province,Hermanas Mirabal,female,45-49,2019,2604
province,Hermanas Mirabal,female,45-49,2020,2598
province,Hermanas Mirabal,female,45-49,2021,2603
province,Hermanas Mirabal,female,45-49,2022,2607
province,Hermanas Mirabal,female,45-49,2023,2611
province,Hermanas Mirabal,female,45-49,2024,2609
province,Hermanas Mirabal,female,45-49,2025,2605
province,Hermanas Mirabal,female,45-49,2026,2614
province,Hermanas Mirabal,female,45-49,2027,2621
province,Hermanas Mirabal,female,45-49,2028,2635
province,Hermanas Mirabal,female,45-49,2029,2636
province,Hermanas Mirabal,female,45-49,2030,2633
province,Hermanas Mirabal,female,5-9,2013,3885
province,Hermanas Mirabal,female,5-9,2014,3769
province,Hermanas Mirabal,female,5-9,2015,3653
province,Hermanas Mirabal,female,5-9,2016,3701
province,Hermanas Mirabal,female,5-9,2017,3749
province,Hermanas Mirabal,female,5-9,2018,3796
province,Hermanas Mirabal,female,5-9,2019,3844
province,Hermanas Mirabal,female,5-9,2020,3891
province,Hermanas Mirabal,female,5-9,2021,3843
province,Hermanas Mirabal,female,5-9,2022,3796
province,Hermanas Mirabal,female,5-9,2023,3748
province,Hermanas Mirabal,female,5-9,2024,3699
province,Hermanas Mirabal,female,5-9,2025,3651
province,Hermanas Mirabal,female,5-9,2026,3594
province,Hermanas Mirabal,female,5-9,2027,3537
province,Hermanas Mirabal,female,5-9,2028,3479
province,Hermanas Mirabal,female,5-9,2029,3422
province,Hermanas Mirabal,female,5-9,2030,3364
province,Hermanas Mirabal,female,50-54,2013,2373
province,Hermanas Mirabal,female,50-54,2014,2411
province,Hermanas Mirabal,female,50-54,2015,2448
province,Hermanas Mirabal,female,50-54,2016,2453
province,Hermanas Mirabal,female,50-54,2017,2457
province,Hermanas Mirabal,female,50-54,2018,2461
province,Hermanas Mirabal,female,50-54,2019,2463
province,Hermanas Mirabal,female,50-54,2020,2463
province,Hermanas Mirabal,female,50-54,2021,2467
province,Hermanas Mirabal,female,50-54,2022,2470
province,Hermanas Mirabal,female,50-54,2023,2473
province,Hermanas Mirabal,female,50-54,2024,2472
province,Hermanas Mirabal,female,50-54,2025,2469
province,Hermanas Mirabal,female,50-54,2026,2476
province,Hermanas Mirabal,female,50-54,2027,2481
province,Hermanas Mirabal,female,50-54,2028,2487
province,Hermanas Mirabal,female,50-54,2029,2487
