cuadro,vital_event,dim1_name,dim1_value,dim2_name,dim2_value,value,anomaly,sex
2.6,death,geography,Dajabón,deceased_age_band,65-69,37,,both
2.6,death,geography,Dajabón,deceased_age_band,70-74,37,,both
2.6,death,geography,Dajabón,deceased_age_band,75-79,39,,both
2.6,death,geography,Dajabón,deceased_age_band,80-84,27,,both
2.6,death,geography,Dajabón,deceased_age_band,85 y mas,84,,both
2.6,death,geography,Dajabón,deceased_age_band,No declarada,1,,both
2.6,death,geography,Monte Cristi,deceased_age_band,TOTAL,488,,both
2.6,death,geography,Monte Cristi,deceased_age_band,Menos de un ano,2,,both
2.6,death,geography,Monte Cristi,deceased_age_band,1-4,1,,both
2.6,death,geography,Monte Cristi,deceased_age_band,5-9,1,,both
2.6,death,geography,Monte Cristi,deceased_age_band,10-14,0,,both
2.6,death,geography,Monte Cristi,deceased_age_band,15-19,3,,both
2.6,death,geography,Monte Cristi,deceased_age_band,20-24,12,,both
2.6,death,geography,Monte Cristi,deceased_age_band,25-29,6,,both
2.6,death,geography,Monte Cristi,deceased_age_band,30-34,11,,both
2.6,death,geography,Monte Cristi,deceased_age_band,35-39,11,,both
2.6,death,geography,Monte Cristi,deceased_age_band,40-44,9,,both
2.6,death,geography,Monte Cristi,deceased_age_band,45-49,16,,both
2.6,death,geography,Monte Cristi,deceased_age_band,50-54,20,,both
2.6,death,geography,Monte Cristi,deceased_age_band,55-59,31,,both
2.6,death,geography,Monte Cristi,deceased_age_band,60-64,39,,both
2.6,death,geography,Monte Cristi,deceased_age_band,65-69,37,,both
2.6,death,geography,Monte Cristi,deceased_age_band,70-74,49,,both
2.6,death,geography,Monte Cristi,deceased_age_band,75-79,49,,both
2.6,death,geography,Monte Cristi,deceased_age_band,80-84,58,,both
2.6,death,geography,Monte Cristi,deceased_age_band,85 y mas,132,,both
2.6,death,geography,Monte Cristi,deceased_age_band,No declarada,1,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,TOTAL,364,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,Menos de un ano,1,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,1-4,0,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,5-9,1,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,10-14,2,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,15-19,4,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,20-24,7,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,25-29,6,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,30-34,7,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,35-39,5,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,40-44,11,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,45-49,7,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,50-54,21,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,55-59,13,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,60-64,24,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,65-69,33,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,70-74,32,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,75-79,40,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,80-84,51,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,85 y mas,98,,both
2.6,death,geography,Santiago Rodríguez,deceased_age_band,No declarada,1,,both
2.6,death,geography,Valverde,deceased_age_band,TOTAL,762,,both
2.6,death,geography,Valverde,deceased_age_band,Menos de un ano,2,,both
2.6,death,geography,Valverde,deceased_age_band,1-4,1,,both
2.6,death,geography,Valverde,deceased_age_band,5-9,0,,both
2.6,death,geography,Valverde,deceased_age_band,10-14,0,,both
2.6,death,geography,Valverde,deceased_age_band,15-19,5,,both
2.6,death,geography,Valverde,deceased_age_band,20-24,18,,both
2.6,death,geography,Valverde,deceased_age_band,25-29,23,,both
2.6,death,geography,Valverde,deceased_age_band,30-34,17,,both
2.6,death,geography,Valverde,deceased_age_band,35-39,20,,both
2.6,death,geography,Valverde,deceased_age_band,40-44,20,,both
2.6,death,geography,Valverde,deceased_age_band,45-49,32,,both
2.6,death,geography,Valverde,deceased_age_band,50-54,32,,both
2.6,death,geography,Valverde,deceased_age_band,55-59,45,,both
2.6,death,geography,Valverde,deceased_age_band,60-64,53,,both
2.6,death,geography,Valverde,deceased_age_band,65-69,66,,both
2.6,death,geography,Valverde,deceased_age_band,70-74,87,,both
2.6,death,geography,Valverde,deceased_age_band,75-79,96,,both
2.6,death,geography,Valverde,deceased_age_band,80-84,79,,both
2.6,death,geography,Valverde,deceased_age_band,85 y mas,166,,both
2.6,death,geography,Valverde,deceased_age_band,No declarada,0,,both
2.6,death,geography,Región Valdesia,deceased_age_band,TOTAL,3727,,both
2.6,death,geography,Región Valdesia,deceased_age_band,Menos de un ano,92,,both
2.6,death,geography,Región Valdesia,deceased_age_band,1-4,10,,both
2.6,death,geography,Región Valdesia,deceased_age_band,5-9,5,,both
2.6,death,geography,Región Valdesia,deceased_age_band,10-14,9,,both
2.6,death,geography,Región Valdesia,deceased_age_band,15-19,52,,both
2.6,death,geography,Región Valdesia,deceased_age_band,20-24,76,,both
2.6,death,geography,Región Valdesia,deceased_age_band,25-29,106,,both
2.6,death,geography,Región Valdesia,deceased_age_band,30-34,104,,both
2.6,death,geography,Región Valdesia,deceased_age_band,35-39,98,,both
2.6,death,geography,Región Valdesia,deceased_age_band,40-44,128,,both
2.6,death,geography,Región Valdesia,deceased_age_band,45-49,151,,both
2.6,death,geography,Región Valdesia,deceased_age_band,50-54,203,,both
2.6,death,geography,Región Valdesia,deceased_age_band,55-59,259,,both
2.6,death,geography,Región Valdesia,deceased_age_band,60-64,282,,both
2.6,death,geography,Región Valdesia,deceased_age_band,65-69,334,,both
2.6,death,geography,Región Valdesia,deceased_age_band,70-74,387,,both
2.6,death,geography,Región Valdesia,deceased_age_band,75-79,369,,both
2.6,death,geography,Región Valdesia,deceased_age_band,80-84,370,,both
2.6,death,geography,Región Valdesia,deceased_age_band,85 y mas,672,,both
2.6,death,geography,Región Valdesia,deceased_age_band,No declarada,20,,both
2.6,death,geography,Peravia,deceased_age_band,TOTAL,952,,both
2.6,death,geography,Peravia,deceased_age_band,Menos de un ano,10,,both
2.6,death,geography,Peravia,deceased_age_band,1-4,2,,both
2.6,death,geography,Peravia,deceased_age_band,5-9,2,,both
2.6,death,geography,Peravia,deceased_age_band,10-14,1,,both
2.6,death,geography,Peravia,deceased_age_band,15-19,9,,both
2.6,death,geography,Peravia,deceased_age_band,20-24,14,,both
2.6,death,geography,Peravia,deceased_age_band,25-29,27,,both
2.6,death,geography,Peravia,deceased_age_band,30-34,19,,both
2.6,death,geography,Peravia,deceased_age_band,35-39,23,,both
2.6,death,geography,Peravia,deceased_age_band,40-44,30,,both
2.6,death,geography,Peravia,deceased_age_band,45-49,29,,both
2.6,death,geography,Peravia,deceased_age_band,50-54,41,,both
2.6,death,geography,Peravia,deceased_age_band,55-59,70,,both
2.6,death,geography,Peravia,deceased_age_band,60-64,78,,both
2.6,death,geography,Peravia,deceased_age_band,65-69,91,,both
2.6,death,geography,Peravia,deceased_age_band,70-74,101,,both
2.6,death,geography,Peravia,deceased_age_band,75-79,101,,both
2.6,death,geography,Peravia,deceased_age_band,80-84,102,,both
2.6,death,geography,Peravia,deceased_age_band,85 y mas,199,,both
2.6,death,geography,Peravia,deceased_age_band,No declarada,3,,both
2.6,death,geography,San Cristóbal,deceased_age_band,TOTAL,2420,,both
2.6,death,geography,San Cristóbal,deceased_age_band,Menos de un ano,77,,both
2.6,death,geography,San Cristóbal,deceased_age_band,1-4,8,,both
2.6,death,geography,San Cristóbal,deceased_age_band,5-9,3,,both
2.6,death,geography,San Cristóbal,deceased_age_band,10-14,7,,both
2.6,death,geography,San Cristóbal,deceased_age_band,15-19,35,,both
2.6,death,geography,San Cristóbal,deceased_age_band,20-24,58,,both
2.6,death,geography,San Cristóbal,deceased_age_band,25-29,73,,both
2.6,death,geography,San Cristóbal,deceased_age_band,30-34,80,,both
2.6,death,geography,San Cristóbal,deceased_age_band,35-39,67,,both
2.6,death,geography,San Cristóbal,deceased_age_band,40-44,89,,both
2.6,death,geography,San Cristóbal,deceased_age_band,45-49,109,,both
2.6,death,geography,San Cristóbal,deceased_age_band,50-54,148,,both
2.6,death,geography,San Cristóbal,deceased_age_band,55-59,158,,both
2.6,death,geography,San Cristóbal,deceased_age_band,60-64,177,,both
2.6,death,geography,San Cristóbal,deceased_age_band,65-69,208,,both
2.6,death,geography,San Cristóbal,deceased_age_band,70-74,249,,both
2.6,death,geography,San Cristóbal,deceased_age_band,75-79,243,,both
2.6,death,geography,San Cristóbal,deceased_age_band,80-84,228,,both
2.6,death,geography,San Cristóbal,deceased_age_band,85 y mas,389,,both
2.6,death,geography,San Cristóbal,deceased_age_band,No declarada,14,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,TOTAL,355,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,Menos de un ano,5,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,1-4,0,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,5-9,0,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,10-14,1,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,15-19,8,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,20-24,4,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,25-29,6,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,30-34,5,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,35-39,8,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,40-44,9,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,45-49,13,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,50-54,14,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,55-59,31,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,60-64,27,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,65-69,35,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,70-74,37,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,75-79,25,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,80-84,40,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,85 y mas,84,,both
2.6,death,geography,San José de Ocoa,deceased_age_band,No declarada,3,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,TOTAL,1441,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,Menos de un ano,30,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,1-4,5,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,5-9,3,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,10-14,4,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,15-19,19,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,20-24,27,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,25-29,37,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,30-34,31,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,35-39,43,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,40-44,42,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,45-49,52,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,50-54,79,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,55-59,83,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,60-64,117,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,65-69,129,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,70-74,150,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,75-79,155,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,80-84,148,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,85 y mas,282,,both
2.6,death,geography,Región Enriquillo,deceased_age_band,No declarada,5,,both
2.6,death,geography,Baoruco,deceased_age_band,TOTAL,381,,both
2.6,death,geography,Baoruco,deceased_age_band,Menos de un ano,7,,both
2.6,death,geography,Baoruco,deceased_age_band,1-4,2,,both
2.6,death,geography,Baoruco,deceased_age_band,5-9,0,,both
2.6,death,geography,Baoruco,deceased_age_band,10-14,0,,both
2.6,death,geography,Baoruco,deceased_age_band,15-19,4,,both
2.6,death,geography,Baoruco,deceased_age_band,20-24,6,,both
2.6,death,geography,Baoruco,deceased_age_band,25-29,12,,both
2.6,death,geography,Baoruco,deceased_age_band,30-34,11,,both
2.6,death,geography,Baoruco,deceased_age_band,35-39,20,,both
2.6,death,geography,Baoruco,deceased_age_band,40-44,10,,both
2.6,death,geography,Baoruco,deceased_age_band,45-49,8,,both
2.6,death,geography,Baoruco,deceased_age_band,50-54,15,,both
2.6,death,geography,Baoruco,deceased_age_band,55-59,19,,both
2.6,death,geography,Baoruco,deceased_age_band,60-64,30,,both
2.6,death,geography,Baoruco,deceased_age_band,65-69,27,,both
2.6,death,geography,Baoruco,deceased_age_band,70-74,50,,both
2.6,death,geography,Baoruco,deceased_age_band,75-79,39,,both
2.6,death,geography,Baoruco,deceased_age_band,80-84,33,,both
2.6,death,geography,Baoruco,deceased_age_band,85 y mas,86,,both
2.6,death,geography,Baoruco,deceased_age_band,No declarada,2,,both
2.6,death,geography,Barahona,deceased_age_band,TOTAL,747,,both
2.6,death,geography,Barahona,deceased_age_band,Menos de un ano,18,,both
2.6,death,geography,Barahona,deceased_age_band,1-4,2,,both
2.6,death,geography,Barahona,deceased_age_band,5-9,3,,both
2.6,death,geography,Barahona,deceased_age_band,10-14,3,,both
2.6,death,geography,Barahona,deceased_age_band,15-19,12,,both
2.6,death,geography,Barahona,deceased_age_band,20-24,16,,both
2.6,death,geography,Barahona,deceased_age_band,25-29,21,,both
2.6,death,geography,Barahona,deceased_age_band,30-34,12,,both
2.6,death,geography,Barahona,deceased_age_band,35-39,18,,both
2.6,death,geography,Barahona,deceased_age_band,40-44,24,,both
2.6,death,geography,Barahona,deceased_age_band,45-49,32,,both
2.6,death,geography,Barahona,deceased_age_band,50-54,48,,both
2.6,death,geography,Barahona,deceased_age_band,55-59,41,,both
2.6,death,geography,Barahona,deceased_age_band,60-64,63,,both
2.6,death,geography,Barahona,deceased_age_band,65-69,74,,both
2.6,death,geography,Barahona,deceased_age_band,70-74,70,,both
2.6,death,geography,Barahona,deceased_age_band,75-79,87,,both
2.6,death,geography,Barahona,deceased_age_band,80-84,71,,both
2.6,death,geography,Barahona,deceased_age_band,85 y mas,130,,both
2.6,death,geography,Barahona,deceased_age_band,No declarada,2,,both
2.6,death,geography,Independencia,deceased_age_band,TOTAL,219,,both
2.6,death,geography,Independencia,deceased_age_band,Menos de un ano,4,,both
2.6,death,geography,Independencia,deceased_age_band,1-4,1,,both
2.6,death,geography,Independencia,deceased_age_band,5-9,0,,both
2.6,death,geography,Independencia,deceased_age_band,10-14,0,,both
2.6,death,geography,Independencia,deceased_age_band,15-19,2,,both
2.6,death,geography,Independencia,deceased_age_band,20-24,3,,both
2.6,death,geography,Independencia,deceased_age_band,25-29,4,,both
2.6,death,geography,Independencia,deceased_age_band,30-34,5,,both
2.6,death,geography,Independencia,deceased_age_band,35-39,5,,both
2.6,death,geography,Independencia,deceased_age_band,40-44,6,,both
2.6,death,geography,Independencia,deceased_age_band,45-49,10,,both
2.6,death,geography,Independencia,deceased_age_band,50-54,11,,both
2.6,death,geography,Independencia,deceased_age_band,55-59,14,,both
2.6,death,geography,Independencia,deceased_age_band,60-64,15,,both
2.6,death,geography,Independencia,deceased_age_band,65-69,17,,both
2.6,death,geography,Independencia,deceased_age_band,70-74,25,,both
2.6,death,geography,Independencia,deceased_age_band,75-79,21,,both
2.6,death,geography,Independencia,deceased_age_band,80-84,34,,both
2.6,death,geography,Independencia,deceased_age_band,85 y mas,42,,both
2.6,death,geography,Independencia,deceased_age_band,No declarada,0,,both
2.6,death,geography,Pedernales,deceased_age_band,TOTAL,94,,both
2.6,death,geography,Pedernales,deceased_age_band,Menos de un ano,1,,both
2.6,death,geography,Pedernales,deceased_age_band,1-4,0,,both
2.6,death,geography,Pedernales,deceased_age_band,5-9,0,,both
2.6,death,geography,Pedernales,deceased_age_band,10-14,1,,both
2.6,death,geography,Pedernales,deceased_age_band,15-19,1,,both
2.6,death,geography,Pedernales,deceased_age_band,20-24,2,,both
2.6,death,geography,Pedernales,deceased_age_band,25-29,0,,both
2.6,death,geography,Pedernales,deceased_age_band,30-34,3,,both
2.6,death,geography,Pedernales,deceased_age_band,35-39,0,,both
2.6,death,geography,Pedernales,deceased_age_band,40-44,2,,both
2.6,death,geography,Pedernales,deceased_age_band,45-49,2,,both
2.6,death,geography,Pedernales,deceased_age_band,50-54,5,,both
2.6,death,geography,Pedernales,deceased_age_band,55-59,9,,both
2.6,death,geography,Pedernales,deceased_age_band,60-64,9,,both
2.6,death,geography,Pedernales,deceased_age_band,65-69,11,,both
2.6,death,geography,Pedernales,deceased_age_band,70-74,5,,both
2.6,death,geography,Pedernales,deceased_age_band,75-79,8,,both
